match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12337625,3053,2772,,,,1716480929
12337626,2636,2213,,,,1716389330
12337627,2677,3189,,,,1716375249
12337628,3782,3073,3813,,,1716302484
12337629,,,,,,1716392516
12337630,4073,2013,,,,1716376526
12337631,2344,2887,,,,1716309685
12337632,4358,3343,,,,1715854952
12337640,1840,796,,,,1715852685
12337641,1602,2161,,,,1715877292
12337644,2899,3958,,,,1715856690
12337658,2280,4381,,,,1715845584
12337663,3094,2426,4373,,,1715851694
12337664,2453,3101,,,,1715842755
12337665,2502,2799,,,,1715849229
12337683,2752,1583,,,,1715851671
12337684,2487,4149,,,,1715851388
12337685,4120,2621,,,,1715864004
12337686,3125,3037,3332,,,1715861626
12337687,1672,1968,3273,,,1715871124
12337688,3090,1746,5735,,,1715854101
12337737,1997,3458,,,,1715854294
12337749,2613,2949,2532,,,1715861818
12337782,2685,1936,,,,1715874682
12337832,1961,2939,1547,,,1715876844
12337854,2900,1527,2597,,,1715875882
12337855,6189,2981,,,,1715875025
12337857,1698,4714,2448,,,1715874748
12337867,5159,2823,,,,1715870512
12337868,4197,4209,8446,,,1715881484
12337869,2425,2560,,,,1715872759
12337870,2250,2054,,,,1715867350
12337903,2516,2580,,,,1715880575
12337947,3456,4112,,,,1715875494
12337953,2593,4016,,,,1715880886
12337954,2843,4272,5083,,,1715885582
12337978,2363,2426,,,,1715874276
12337979,1952,2387,,,,1715874386
12338029,1762,2431,,,,1715874162
12338064,2564,2129,,,,1715874670
12338065,3516,2475,,,,1715874064
12338069,2703,2475,,,,1715874997
12338123,4785,2912,4700,,,1715891247
12338540,3896,3263,,,,1715882137
12338541,1967,1896,,,,1715889152
12338542,2143,2490,,,,1715883433
12338837,2277,2692,,,,1715922905
12338838,3871,3715,3052,,,1715924558
12338839,2732,4215,,,,1715910876
12338842,2030,2552,,,,1715921709
12338843,2276,2123,1413,,,1715916556
12338875,3067,2206,,,,1715925315
12338884,3348,4011,709,,,1715923476
12338908,2571,5332,2037,,,1715916725
12338916,2783,3722,4138,,,1715925977
12338931,1341,3219,,,,1715916596
12338956,4602,1941,2619,,,1715918361
12338985,2494,9401,,,,1715927854
12339079,2822,4393,,,,1715936486
12339183,2450,3602,,,,1715932232
12339295,1425,1879,,,,1715931446
12339320,3558,2334,,,,1715932281
12339323,4039,2381,,,,1715869006
12339328,3834,2351,5484,,,1715936240
12339375,2542,2708,3593,,,1715948974
12339376,3287,2292,,,,1715940000
12339377,1890,1957,,,,1715937939
12339382,3397,1893,,,,1715940265
12339417,2939,3913,,,,1715955936
12339462,3163,2708,2243,,,1715940249
12339468,2627,1709,,,,1715931133
12339469,2953,3543,2032,,,1715938620
12339489,2740,4627,1794,,,1715938842
12339490,1920,2523,,,,1715933375
12339492,3587,2385,,,,1716571810
12339493,1538,11380,,,,1716555938
12339494,3621,3080,2583,,,1716546597
12339495,3099,2257,,,,1716458441
12339496,1743,2072,,,,1716486163
12339497,3592,4573,,,,1716372623
12339498,19659,2141,,,,1716481303
12339499,6057,3406,2500,,,1716313894
12339500,3215,1630,,,,1716372349
12339501,3373,2946,1807,,,1716394164
12339502,3468,2503,2347,,,1716384171
12339503,1433,2455,,,,1716398485
12339504,4788,2809,2990,,,1716382486
12339505,2455,3006,2532,,,1716392033
12339506,2000,2336,,,,1716644535
12339507,2328,2501,2492,,,1715938895
12339508,,,,,,1715946501
12339509,3840,4626,1167,,,1715945437
12339510,1948,2809,,,,1715939437
12339518,2130,4612,,,,1715933474
12339519,2949,2999,,,,1715944622
12339523,2734,2382,,,,1715932520
12339525,3731,2951,,,,1715933549
12339530,2071,2576,,,,1715935513
12339534,1939,3151,,,,1715936305
12339544,2249,3304,,,,1715945441
12339545,4711,3731,,,,1715939990
12339558,2090,2254,,,,1715941338
12339560,2593,2731,2604,,,1715944667
12339561,2371,4224,,,,1715937764
12339562,2654,,,,,1715946760
12339573,3093,3243,3573,,,1715943176
12339574,2756,1076,,,,1715934453
12339575,1889,2900,,,,1715879699
12339576,2058,4004,1835,,,1715940702
12339578,3775,4828,,,,1715940763
12339579,1956,2161,1950,,,1715941089
12339593,2630,1778,,,,1715937768
12339602,2826,5193,1683,,,1715948889
12339603,4290,3156,,,,1715938628
12339604,2851,1857,1617,,,1715939989
12339613,3824,3860,2034,,,1715948295
12339622,2724,3191,,,,1715942906
12339627,1500,750,,,,1715931610
12339628,2399,2170,,,,1715952452
12339674,1896,3210,2348,,,1715882715
12339693,3009,2946,2068,,,1715935732
12339748,3784,2544,,,,1715960860
12339757,2589,2531,,,,1715945984
12339760,2750,3252,2648,,,1715935727
12339836,2187,1941,,,,1715946783
12339853,2386,2694,,,,1715886343
12339860,2079,3483,,,,1715961989
12339865,1784,2758,2872,,,1715887477
12339874,1705,2148,3034,,,1715939343
12339875,2275,3025,2796,,,1715957038
12339881,2891,4128,,,,1715954720
12339882,2569,2630,2544,,,1715963776
12339883,1934,3029,,,,1715949624
12339886,2588,3287,,,,1715967185
12339897,6355,3422,,,,1715959539
12339900,4620,1910,3311,,,1715949322
12339901,3058,3323,2988,,,1715959885
12339963,3562,65057,,,,1715890645
12339964,3110,2094,,,,1715890408
12339990,3278,2927,2715,,,1715977281
12340042,2098,2370,4123,,,1715963016
12340058,1804,2455,2453,,,1715959220
12340070,3302,2594,,,,1715962547
12340091,2443,2864,4559,,,1715975935
12340106,2956,3576,,,,1715963834
12340152,17823,14,,,,1715975464
12340153,3491,2775,,,,1715965813
12340161,4447,2843,,,,1715967062
12340184,5408,2239,,,,1715968829
12340206,3197,3620,,,,1715965659
12340641,1619,3903,,,,1715922807
12340642,3484,1954,,,,1715922301
12340643,4294,4681,,,,1715927290
12340685,4107,1679,,,,1716009055
12340752,2170,3270,,,,1716003708
12340753,2336,1889,,,,1716000568
12340781,3072,1671,,,,1716004956
12340816,1679,2006,,,,1715996395
12340818,2733,2050,2418,,,1715935160
12340882,3033,1903,,,,1716001632
12341028,1898,2480,,,,1716000329
12341053,4056,2913,,,,1716021779
12341080,2701,1791,,,,1716010972
12341112,2692,2903,,,,1716020685
12341129,2236,2812,1743,,,1715952736
12341130,1847,2006,,,,1715949548
12341146,2418,4730,3863,,,1716037289
12341147,3147,2494,,,,1715958162
12341196,4521,2446,2532,,,1716026868
12341229,3463,3846,9316,,,1715953648
12341235,2464,4611,3222,,,1716028010
12341242,2218,2670,2232,,,1716025050
12341245,2264,2454,,,,1716030630
12341308,2129,2069,,,,1716027885
12341322,3311,2598,2635,,,1716022127
12341331,2566,1882,,,,1716025884
12341364,3651,1741,,,,1716025457
12341366,6405,2968,7983,,,1716025054
12341420,1995,1704,,,,1715955284
12341505,2266,2636,,,,1716020217
12341540,2358,3432,,,,1716020236
12341551,1619,2817,,,,1715958314
12341556,3241,2371,,,,1716041096
12341561,2218,2954,,,,1716020502
12341575,2776,2608,3220,,,1716028539
12341595,7068,5616,3559,,,1716030904
12341674,,,,,,1716065459
12341755,2395,2703,,,,1716022970
12341756,2326,6218,,,,1716024063
12341778,3415,3571,,,,1716023203
12341779,4238,2622,,,,1716037384
12341788,4164,2563,2199,,,1715965854
12341789,2591,1827,3108,,,1716027521
12341893,2586,6677,,,,1716024344
12341904,2156,2709,2677,,,1716024201
12341962,3416,2168,,,,1716041183
12341988,3142,2157,,,,1716023521
12341997,3183,3191,,,,1716048467
12341998,1752,2792,,,,1716043261
12342029,4463,1918,,,,1716024364
12342037,385,1815,,,,1716021692
12342038,1541,2269,,,,1716027283
12342039,2501,2005,,,,1716022805
12342040,2613,4500,,,,1716030065
12342052,1769,2140,,,,1716026084
12342053,2011,3551,,,,1716037903
12342054,,,,,,
12342168,1869,2073,,,,1716039971
12342169,2893,4028,,,,1716035225
12342170,2315,2323,,,,1716029073
12342171,,,,,,
12342172,,,,,,
12342173,2237,3303,,,,1716035499
12342174,1946,1802,4397,,,1716046956
12342175,3085,2184,,,,1716029930
12342206,2118,3135,,,,1716023661
12342207,2215,2363,,,,1716024044
12342208,3151,17708,,,,1716024786
12342209,2537,2490,4363,,,1716046095
12342210,2571,4901,,,,1716043029
12342216,1966,2360,,,,1716053559
12342217,3798,3121,3223,,,1716050378
12342218,2732,1979,,,,1716044195
12342219,1856,1923,,,,1716050926
12342246,2071,2607,,,,1716068623
12342274,2955,2319,,,,1716042967
12342275,5117,2248,,,,1716052983
12342302,,,,,,1716066347
12342311,,,,,,1716031847
12342317,2330,2617,,,,1716054804
12342329,,,,,,
12342330,2091,2429,,,,1716117234
12342331,2590,2096,,,,1716285333
12342332,,,,,,1716225472
12342333,1863,2602,,,,1716284720
12342334,,,,,,
12342335,,,,,,
12342336,3260,2843,,,,1716125489
12342337,2759,3236,4765,,,1716212749
12342367,2109,1847,1787,,,1716043948
12342392,2326,3950,2423,,,1716029607
12342393,4484,3846,2060,,,1716031716
12342394,2461,2236,3262,,,1716027999
12342396,3487,65569,,,,1716224962
12342398,3159,1860,,,,1716302285
12342400,2201,1674,2420,,,1716295560
12342401,4405,2057,,,,1716296739
12342403,2154,3312,,,,1716200034
12342404,2820,2932,,,,1716207229
12342405,3541,1682,,,,1716214817
12342407,2177,2795,,,,1716035255
12342408,2060,2349,,,,1716040915
12342409,3648,2339,,,,1716124185
12342410,4517,3255,,,,1716132132
12342413,2159,1592,,,,1716042269
12342414,2535,2276,,,,1716037052
12342415,2995,3574,3452,,,1716038700
12342569,2906,2990,,,,1716048614
12343013,2375,3346,,,,1716086967
12343021,3255,2748,3251,,,1716090667
12343063,2849,2781,,,,1716087855
12343072,3085,2655,,,,1716098609
12343394,1435,1671,,,,1716032541
12343433,2213,3530,2664,,,1716110001
12343434,2075,2260,,,,1716106718
12343451,5539,2940,5222,,,1716043372
12343548,2852,2830,,,,1716114510
12343575,2533,4072,3509,,,1716033745
12343660,2590,2156,,,,1716042400
12343748,,,,,,
12343749,,,,,,
12343750,,,,,,
12343751,,,,,,
12343752,,,,,,
12343753,,,,,,
12343754,,,,,,
12343755,,,,,,
12343756,,,,,,
12343757,,,,,,
12343758,,,,,,
12343759,,,,,,
12343760,,,,,,
12343761,,,,,,
12343762,,,,,,
12343763,,,,,,
12343764,,,,,,
12343765,,,,,,
12343766,,,,,,
12343767,1732,2825,,,,1716111633
12343768,,,,,,
12343769,,,,,,
12343770,,,,,,
12343771,,,,,,
12343772,,,,,,
12343773,,,,,,
12343774,,,,,,
12343775,,,,,,
12343776,,,,,,
12343777,,,,,,
12343778,,,,,,
12343779,,,,,,
12343780,,,,,,
12343788,,,,,,
12343798,2328,2417,,,,1716106825
12343799,,,,,,
12343800,4306,2877,,,,1716100050
12343801,3036,5382,,,,1716106149
12343802,2651,2250,,,,1716101334
12343803,2775,2062,,,,1716092715
12343804,2806,4611,2623,,,1716095329
12343805,2695,2074,4181,,,1716114381
12343806,4389,3378,,,,1716085699
12343807,5690,3845,,,,1716086911
12343808,3182,3566,2630,,,1716099645
12343809,,,,,,
12343810,2744,3802,2880,,,1716098452
12343811,2320,2466,,,,1716089343
12343812,4338,825,,,,1716107046
12343813,2649,1813,,,,1716106220
12343850,3694,3391,3048,,,1716119399
12343860,2009,3776,2062,,,1716043816
12343900,4411,2649,,,,1716110660
12343963,2419,2773,2065,,,1716104694
12343964,3147,3128,3501,,,1716116035
12343967,3655,2227,3427,,,1716112348
12343969,3177,3037,2785,,,1716112564
12344008,,,,,,1716051241
12344010,2481,2621,,,,1716110622
12344011,2882,1903,,,,1716111026
12344038,2967,4030,,,,1716112724
12344040,2279,1469,2497,,,1716120496
12344129,2275,2412,2682,,,1716114492
12344140,3269,2560,,,,1716049314
12344141,3240,2106,,,,1716120021
12344142,,,,,,1716129889
12344143,3426,4894,,,,1716203239
12344144,2750,3541,,,,1716208537
12344145,2275,2195,,,,1716126484
12344146,1741,3322,,,,1716201466
12344147,2044,2289,,,,1716292260
12344148,2806,2994,,,,1716288923
12344149,3202,3365,2811,,,1716299602
12344150,1920,1354,,,,1716287807
12344151,2527,2055,3128,,,1716290862
12344152,2039,4122,1867,,,1716215315
12344153,2310,4176,,,,1716225669
12344155,1387,3685,3078,,,1716114677
12344158,1566,1598,2306,,,1716109431
12344192,4122,3258,7630,,,1716124299
12344193,3143,1623,2003,,,1716137830
12344195,2348,65696,,,,1716143419
12344196,3527,3237,,,,1716198016
12344197,2359,3674,,,,1716197177
12344199,2450,5166,3203,,,1716203741
12344200,3203,3823,2677,,,1716120858
12344201,2662,1936,,,,1716226278
12344212,3295,1778,,,,1716109400
12344213,2408,1928,,,,1716119190
12344214,3457,4407,,,,1716119761
12344241,1693,2357,,,,1716110446
12344242,1281,1330,,,,1716106567
12344243,1952,3681,,,,1716106724
12344244,3112,2819,,,,1716119995
12344246,3009,2351,2660,,,1716123986
12344247,1336,3398,,,,1716100250
12344248,1865,2267,,,,1716108302
12344249,3358,2129,,,,1716102352
12344250,1934,1846,2762,,,1716115158
12344251,3197,1568,3117,,,1716121646
12344252,3043,3493,,,,1716102176
12344253,1972,2678,,,,1716113468
12344267,3491,2155,,,,1716121222
12344268,1745,1356,,,,1716114884
12344285,2115,2302,1943,,,1716130417
12344287,,,,,,
12344288,,,,,,
12344289,,,,,,
12344290,,,,,,
12344291,,,,,,
12344292,,,,,,
12344293,,,,,,
12344294,,,,,,
12344295,,,,,,
12344296,,,,,,
12344297,,,,,,
12344298,,,,,,
12344299,,,,,,
12344300,,,,,,
12344301,,,,,,
12344302,,,,,,
12344306,1778,3451,,,,1716205154
12344307,1623,3589,,,,1716205642
12344308,3248,2325,3174,,,1716277357
12344309,2338,1615,,,,1716206757
12344310,8442,2707,,,,1716303436
12344311,2740,2264,,,,1716280207
12344312,2409,1776,,,,1716200270
12344313,3006,2329,,,,1716201061
12344314,2239,2275,,,,1716274191
12344315,2132,3194,,,,1716200040
12344316,1920,2618,,,,1716292377
12344318,,,,,,
12344319,,,,,,
12344320,,,,,,
12344321,,,,,,
12344322,,,,,,
12344323,,,,,,
12344324,,,,,,
12344325,,,,,,
12344326,,,,,,
12344327,,,,,,
12344328,,,,,,
12344329,,,,,,
12344330,,,,,,
12344331,,,,,,
12344332,,,,,,
12344333,,,,,,
12344334,,,,,,
12344335,,,,,,
12344336,,,,,,
12344337,,,,,,
12344338,,,,,,
12344339,,,,,,
12344340,,,,,,
12344341,,,,,,
12344342,,,,,,
12344343,,,,,,
12344344,,,,,,
12344345,,,,,,
12344346,,,,,,
12344347,,,,,,
12344348,,,,,,
12344349,,,,,,
12344351,,,,,,
12344352,,,,,,
12344353,,,,,,
12344354,,,,,,
12344355,,,,,,
12344356,,,,,,
12344357,,,,,,
12344358,,,,,,
12344359,,,,,,
12344360,,,,,,
12344361,,,,,,
12344362,,,,,,
12344363,,,,,,
12344364,,,,,,
12344365,,,,,,
12344366,,,,,,
12344367,,,,,,
12344368,,,,,,
12344369,,,,,,
12344370,,,,,,
12344371,,,,,,
12344372,,,,,,
12344373,,,,,,
12344374,,,,,,
12344375,,,,,,
12344376,,,,,,
12344377,,,,,,
12344378,,,,,,
12344379,,,,,,
12344380,,,,,,
12344381,,,,,,
12344382,,,,,,
12344383,2685,2907,1833,,,1716113984
12344385,,,,,,
12344386,,,,,,
12344387,,,,,,
12344388,,,,,,
12344389,,,,,,
12344390,,,,,,
12344391,,,,,,
12344392,,,,,,
12344393,,,,,,
12344394,,,,,,
12344395,,,,,,
12344396,,,,,,
12344397,,,,,,
12344398,,,,,,
12344399,,,,,,
12344400,,,,,,
12344401,2162,3873,,,,1716111932
12344402,1717,2336,,,,1716109652
12344403,1302,2355,,,,1716125428
12344404,3427,3242,,,,1716113932
12344405,2558,2249,,,,1716108735
12344406,2829,3310,,,,1716109569
12344407,2116,1773,,,,1716113438
12344408,1677,1739,,,,1716107879
12344409,1610,2297,,,,1716124187
12344410,3599,2742,,,,1716124285
12344411,1348,1397,,,,1716113332
12344412,2016,1936,,,,1716108254
12344413,1351,2074,,,,1716119430
12344414,2374,3137,758,,,1716122427
12344415,2898,3677,,,,1716116616
12344416,2328,1769,,,,1716117918
12344417,1892,2894,,,,1716129856
12344418,1925,1825,1345,,,1716124795
12344420,,,,,,
12344421,,,,,,
12344422,,,,,,
12344423,,,,,,
12344424,,,,,,
12344425,,,,,,
12344426,,,,,,
12344427,,,,,,
12344428,,,,,,
12344429,,,,,,
12344430,,,,,,
12344431,,,,,,
12344432,,,,,,
12344433,,,,,,
12344436,3598,2376,2850,,,1716131989
12344437,2010,1819,,,,1716134890
12344438,2456,2859,2442,,,1716111625
12344439,1972,2505,,,,1716132191
12344440,1792,2735,,,,1716119859
12344441,3747,2114,,,,1716115025
12344442,5699,5180,,,,1716124166
12344443,5536,2060,,,,1716128767
12344444,4105,3917,,,,1716119468
12344445,2891,2093,2653,,,1716111473
12344446,3450,2065,,,,1716118300
12344447,1318,2650,,,,1716107622
12344448,,,,,,
12344449,,,,,,
12344450,,,,,,
12344451,,,,,,
12344452,,,,,,
12344453,,,,,,
12344454,,,,,,
12344455,,,,,,
12344456,,,,,,
12344457,,,,,,
12344458,,,,,,
12344459,,,,,,
12344460,,,,,,
12344461,,,,,,
12344462,,,,,,
12344463,,,,,,
12344464,,,,,,
12344465,,,,,,
12344466,,,,,,
12344467,,,,,,
12344468,,,,,,
12344469,,,,,,
12344470,,,,,,
12344471,,,,,,
12344472,,,,,,
12344473,,,,,,
12344474,,,,,,
12344475,,,,,,
12344476,,,,,,
12344477,,,,,,
12344478,,,,,,
12344479,,,,,,
12344480,,,,,,
12344481,,,,,,
12344482,,,,,,
12344483,,,,,,
12344484,,,,,,
12344485,,,,,,
12344486,,,,,,
12344487,,,,,,
12344488,,,,,,
12344489,,,,,,
12344490,,,,,,
12344491,,,,,,
12344492,,,,,,
12344493,,,,,,
12344494,,,,,,
12344495,,,,,,
12344499,1322,2222,,,,1716132893
12344500,923,1707,,,,1716131703
12344501,1606,1875,,,,1716126665
12344502,1778,1280,,,,1716121269
12344503,3296,3396,,,,1716109508
12344504,4160,4811,832,,,1716115223
12344505,1980,1807,,,,1716138525
12344506,3598,3258,1027,,,1716118194
12344507,2075,2394,,,,1716115898
12344508,1947,1692,,,,1716128120
12344509,1630,2216,,,,1716107754
12344510,2673,4264,,,,1716126325
12344511,2974,2795,971,,,1716123094
12344512,1789,3039,,,,1716122148
12344513,1693,2035,,,,1716135956
12344514,2629,2607,1026,,,1716134793
12344518,1284,1436,,,,1716114749
12344519,2187,1215,,,,1716126349
12344520,1706,2630,,,,1716109814
12344521,1494,2060,,,,1716109964
12344522,3214,1431,,,,1716120297
12344524,3183,2917,,,,1716111511
12344526,,,,,,
12344527,2733,1908,2530,,,1716112840
12344528,1770,2066,,,,1716114691
12344529,2669,2578,,,,1716120386
12344530,2276,2188,,,,1716118454
12344541,,,,,,1716109783
12344542,2673,2305,,,,1716115834
12344543,2383,3192,,,,1716112697
12344570,,,,,,
12344571,,,,,,
12344572,,,,,,
12344573,,,,,,
12344574,,,,,,
12344575,,,,,,
12344576,,,,,,
12344577,,,,,,
12344578,,,,,,
12344579,,,,,,
12344580,,,,,,
12344581,,,,,,
12344582,,,,,,
12344583,,,,,,
12344584,,,,,,
12344585,,,,,,
12344587,,,,,,
12344588,,,,,,
12344589,,,,,,
12344590,,,,,,
12344591,,,,,,
12344592,,,,,,
12344593,,,,,,
12344594,,,,,,
12344595,,,,,,
12344596,,,,,,
12344597,,,,,,
12344598,,,,,,
12344599,,,,,,
12344600,,,,,,
12344601,,,,,,
12344602,,,,,,
12344603,,,,,,
12344604,,,,,,
12344605,,,,,,
12344606,,,,,,
12344607,,,,,,
12344608,,,,,,
12344609,,,,,,
12344610,,,,,,
12344611,,,,,,
12344612,,,,,,
12344613,,,,,,
12344614,,,,,,
12344615,,,,,,
12344616,,,,,,
12344617,,,,,,
12344618,,,,,,
12344619,,,,,,
12344620,,,,,,
12344621,,,,,,
12344622,,,,,,
12344623,,,,,,
12344624,,,,,,
12344625,,,,,,
12344626,,,,,,
12344627,,,,,,
12344628,,,,,,
12344629,1872,1824,,,,1716124915
12344635,2002,3209,,,,1716117260
12344636,2348,4352,,,,1716119147
12344637,2554,3878,,,,1716132334
12344696,,,,,,
12344697,,,,,,
12344698,,,,,,
12344699,,,,,,
12344700,,,,,,
12344701,,,,,,
12344702,,,,,,
12344703,,,,,,
12344704,,,,,,
12344705,,,,,,
12344706,,,,,,
12344707,,,,,,
12344708,,,,,,
12344709,,,,,,
12344710,,,,,,
12344711,,,,,,
12344712,,,,,,
12344713,,,,,,
12344714,,,,,,
12344715,,,,,,
12344716,,,,,,
12344717,,,,,,
12344718,,,,,,
12344719,,,,,,
12344720,,,,,,
12344721,,,,,,
12344722,,,,,,
12344723,,,,,,
12344724,,,,,,
12344725,,,,,,
12344726,,,,,,
12344727,,,,,,
12344728,,,,,,
12344729,,,,,,
12344730,,,,,,
12344731,,,,,,
12344732,,,,,,
12344733,,,,,,
12344734,,,,,,
12344735,,,,,,
12344736,,,,,,
12344737,,,,,,
12344738,,,,,,
12344739,,,,,,
12344740,,,,,,
12344741,,,,,,
12344742,,,,,,
12344744,,,,,,
12344752,2440,1564,,,,1716124768
12344753,1342,2189,,,,1716114844
12344754,2313,4577,,,,1716117224
12344755,1819,2057,,,,1716119498
12344756,2296,2952,,,,1716125232
12344757,2162,1668,2198,,,1716132762
12344758,3068,2299,,,,1716208207
12344759,3761,2633,2834,,,1716225987
12344760,2943,2623,,,,1716214482
12344761,4226,2639,,,,1716215017
12344762,2119,3583,12401,,,1716288680
12344763,2409,66479,,,,1716304340
12344764,3404,3202,,,,1716286362
12344765,1457,3755,,,,1716206034
12344766,3677,3800,,,,1716214711
12344767,1581,1596,,,,1716303581
12344768,3330,1808,,,,1716221712
12344769,2967,2661,3866,,,1716116978
12344770,2921,3274,3900,,,1716128009
12344771,2002,1631,,,,1716131264
12344772,2262,1909,,,,1716133637
12344773,3457,2548,,,,1716109977
12344774,3800,3937,,,,1716110004
12344775,,,,,,
12344776,,,,,,
12344777,,,,,,
12344778,,,,,,
12344779,,,,,,
12344780,,,,,,
12344781,,,,,,
12344782,,,,,,
12344783,,,,,,
12344784,,,,,,
12344785,,,,,,
12344786,,,,,,
12344787,,,,,,
12344788,,,,,,
12344789,,,,,,
12344790,,,,,,
12344791,,,,,,
12344792,,,,,,
12344793,,,,,,
12344794,,,,,,
12344795,,,,,,
12344796,,,,,,
12344797,,,,,,
12344798,,,,,,
12344799,,,,,,
12344800,,,,,,
12344801,,,,,,
12344802,,,,,,
12344803,,,,,,
12344804,,,,,,
12344805,,,,,,
12344806,,,,,,
12344807,,,,,,
12344808,,,,,,
12344809,,,,,,
12344810,,,,,,
12344811,,,,,,
12344812,,,,,,
12344813,,,,,,
12344814,,,,,,
12344815,,,,,,
12344816,,,,,,
12344817,,,,,,
12344818,,,,,,
12344843,2773,3922,,,,1716295714
12344844,3976,2371,,,,1716294033
12344845,,,,,,1716281130
12344846,1854,4422,2747,,,1716222290
12344847,4038,1921,,,,1716284625
12344848,2925,2620,,,,1716212590
12344849,3586,5170,2357,,,1716208639
12344850,,,,,,
12344851,2623,4389,,,,1716214729
12344852,2369,3019,,,,1716211088
12345033,3208,3040,,,,1716142336
12345034,,,,,,
12345035,,,,,,
12345036,,,,,,
12345037,,,,,,
12345038,,,,,,
12345039,,,,,,
12345040,,,,,,
12345041,,,,,,
12345042,,,,,,
12345059,,,,,,
12345060,,,,,,
12345061,,,,,,
12345062,,,,,,
12345063,,,,,,
12345064,,,,,,
12345065,,,,,,
12345066,,,,,,
12345067,,,,,,
12345068,,,,,,
12345069,,,,,,
12345070,,,,,,
12345071,,,,,,
12345072,,,,,,
12345073,,,,,,
12345074,,,,,,
12345446,,,,,,
12345488,,,,,,
12345612,,,,,,
12345613,,,,,,
12345623,2480,1559,,,,1716108938
12345628,1274,1429,,,,1716186726
12345629,3240,2360,2861,,,1716217435
12345687,,,,,,
12345828,,,,,,
12345838,,,,,,
12345846,1941,2402,,,,1716187273
12345857,,,,,,
12345858,2720,3092,4038,,,1716173498
12345859,4060,3783,,,,1716182519
12345860,4022,2947,,,,1716171738
12345861,2912,3065,,,,1716170338
12345862,4213,2452,,,,1716171621
12345863,4581,4739,,,,1716179956
12345864,4952,1638,,,,1716180641
12345875,,,,,,
12345876,,,,,,
12345877,,,,,,
12345878,,,,,,
12345879,,,,,,
12345880,,,,,,
12345881,,,,,,
12345882,,,,,,
12345883,,,,,,
12345884,,,,,,
12345885,,,,,,
12345886,,,,,,
12345887,,,,,,
12345888,,,,,,
12345889,,,,,,
12345890,,,,,,
12345891,,,,,,
12345896,2654,5744,3083,,,1716201315
12345899,1560,3459,,,,1716126017
12345901,,,,,,
12345902,,,,,,
12345904,,,,,,
12345909,2482,3434,,,,1716197091
12345910,1847,2126,,,,1716187392
12345911,1806,3334,,,,1716176549
12345912,2770,2505,,,,1716192573
12345930,1346,2828,,,,1716195896
12345934,2967,3516,3152,,,1716201195
12345966,2417,1750,,,,1716177485
12345967,2001,2007,,,,1716191285
12345968,1475,2521,,,,1716188747
12345969,2515,2457,,,,1716187780
12345970,3038,4274,,,,1716180235
12345971,2629,2616,1229,,,1716185381
12345972,1655,2563,,,,1716182156
12345973,1302,1379,,,,1716176660
12345974,3192,2876,,,,1716178565
12345975,2984,3140,,,,1716185187
12345976,2572,2237,,,,1716173674
12345977,1963,1743,1583,,,1716196468
12345981,1477,2358,,,,1716194077
12345982,3194,4368,2641,,,1716206047
12346011,1844,1950,,,,1716192916
12346012,,,,,,1716186297
12346026,2380,3290,,,,1716207622
12346034,1922,3754,,,,1716194656
12346035,1982,2323,,,,1716194629
12346036,1861,2810,1312,,,1716197137
12346037,4291,2309,928,,,1716198992
12346046,,,,,,
12346047,2032,2320,,,,1716213356
12346048,2721,2237,,,,1716217103
12346049,3301,3090,,,,1716210336
12346050,1458,2058,,,,1716217931
12346051,,,,,,
12346069,2623,2244,2329,,,1716208083
12346074,2953,1073,,,,1716193888
12346076,2517,2401,2057,,,1716289252
12346077,2316,1825,,,,1716286706
12346078,,,,,,
12346079,,,,,,
12346080,,,,,,
12346081,,,,,,
12346082,,,,,,
12346083,,,,,,
12346084,,,,,,
12346085,,,,,,
12346086,,,,,,
12346087,,,,,,
12346088,,,,,,
12346089,,,,,,
12346090,,,,,,
12346094,2635,2042,,,,1716195236
12346095,,,,,,
12346096,2559,2010,2589,,,1716212574
12346097,2465,2837,3054,,,1716203787
12346098,1906,5921,,,,1716218131
12346099,3096,3094,4127,,,1716198966
12346100,1206,2016,,,,1716226228
12346101,8470,3571,2200,,,1716230473
12346102,2677,1365,,,,1716200852
12346103,2234,2121,2400,,,1716230013
12346104,4008,5704,3233,,,1716214179
12346105,1977,2147,,,,1716209180
12346106,4453,1619,2045,,,1716198677
12346107,2673,1869,,,,1716204390
12346108,2527,2695,8218,,,1716217787
12346109,2199,3031,2193,,,1716232168
12346110,3973,2551,11694,,,1716216841
12346111,1946,2469,,,,1716195076
12346112,2509,3820,1847,,,1716202561
12346113,1836,2608,,,,1716200321
12346114,,,,,,
12346115,1246,1809,,,,1716204977
12346116,2492,2770,,,,1716210495
12346117,1652,2294,,,,1716207021
12346118,3484,2572,,,,1716232717
12346119,3344,11200,2758,,,1716228889
12346120,2132,3064,,,,1716195109
12346121,1928,4546,,,,1716201079
12346122,1951,3802,,,,1716208785
12346123,2708,3641,3209,,,1716202512
12346124,3486,3583,,,,1716294940
12346125,4047,66284,,,,1716222643
12346126,1691,2164,,,,1716215142
12346127,13422,1113,,,,1716206095
12346128,1167,2065,,,,1716199780
12346129,2015,2279,2639,,,1716204187
12346130,2051,2462,,,,1716209819
12346131,2892,3002,,,,1716195966
12346132,1661,2121,,,,1716199827
12346133,1527,3048,2369,,,1716230377
12346134,2452,2568,,,,1716215581
